StateAbbr,CountyName,CountyFIPS,Obesity_2023,Obesity_2030
CO,Otero,8089,32.9,35.33103518
AR,Carroll,5015,36.5,39.19704511
AL,Shelby,1117,33.6,36.08275934
KS,Ellis,20051,35.9,38.55271013
FL,Sarasota,12115,,
CA,Sonoma,6097,28.6,30.7133011
CO,Alamosa,8003,29,31.14285776
VA,Westmoreland,51193,38.6,41.45221757
SD,Jones,46075,35.3,37.90837514
ND,Ward,38101,36.8,39.51921261
GA,Dooly,13093,41.1,44.13694669
GA,Schley,13249,37.9,40.70049342
TX,Jim Wells,48249,42.1,45.21083834
NJ,Burlington,34005,32.4,34.79408936
CA,Marin,6041,23.1,24.80689704
IL,Peoria,17143,35.9,38.55271013
MI,Oakland,26125,30,32.21674941
TN,Hancock,47067,39.2,42.09655256
MS,Lawrence,28077,43.4,46.60689748
KS,Haskell,20081,40.2,43.17044421
SC,Clarendon,45027,39.3,42.20394173
MI,Schoolcraft,26153,38.8,41.6669959
OK,Seminole,40133,42.8,45.96256249
TX,Crockett,48105,38.7,41.55960674
OH,Fairfield,39045,44.4,47.68078912
NE,Keya Paha,31103,38.4,41.23743924
ME,York,23031,31.7,34.04236521
KY,Mercer,21167,39.2,42.09655256
GA,Long,13183,38.5,41.34482841
SC,York,45091,34.2,36.72709433
OK,Haskell,40061,43.7,46.92906497
TX,Madison,48313,38.1,40.91527175
OK,Noble,40103,37.9,40.70049342
MT,Custer,30017,34.2,36.72709433
IN,Pulaski,18131,40.5,43.4926117
CO,Hinsdale,8053,23.9,25.66601036
MO,Dallas,29059,42,45.10344917
KS,Cherokee,20021,43,46.17734082
NE,Box Butte,31013,43.1,46.28472998
VA,Shenandoah,51171,37.9,40.70049342
OH,Summit,39153,42.7,45.85517332
OH,Medina,39103,38.2,41.02266091
IA,Harrison,19085,38.8,41.6669959
IL,Stephenson,17177,38,40.80788258
OR,Linn,41043,37.8,40.59310425
FL,Hernando,12053,,
NC,Alleghany,37005,37.3,40.05615843
PA,Perry,42099,35.3,37.90837514
ND,Steele,38091,38.2,41.02266091
MI,Shiawassee,26155,35.7,38.3379318
RI,Providence,44007,32.2,34.57931103
TX,Sterling,48431,36.6,39.30443428
HI,Kalawao,15005,31.5,33.82758688
TN,Obion,47131,36.4,39.08965595
MS,Lincoln,28085,42.1,45.21083834
MS,Lee,28081,35.9,38.55271013
VA,Bristol,51520,38.9,41.77438507
TX,Hardin,48199,36,38.66009929
ND,Billings,38007,36.5,39.19704511
UT,Box Elder,49003,34.8,37.37142931
GA,Warren,13301,42.7,45.85517332
ND,Mercer,38057,40.2,43.17044421
AK,Kodiak Island,2150,30.2,32.43152774
KY,Henry,21103,40.7,43.70739003
CA,Napa,6055,27.8,29.85418779
LA,St. John the Baptist,22095,45,48.32512411
MT,Gallatin,30031,23.2,24.91428621
SD,Sully,46119,35.2,37.80098597
IA,Buena Vista,19021,34.2,36.72709433
CO,Montezuma,8083,27.1,29.10246363
LA,Ascension,22005,36.9,39.62660177
NC,Catawba,37035,36.2,38.87487762
ND,Dunn,38025,40.3,43.27783337
OK,Cherokee,40021,42.1,45.21083834
VA,Hampton,51650,41.8,44.88867084
OH,Union,39159,36.3,38.98226678
OR,Douglas,41019,33.9,36.40492683
PA,Centre,42027,30.3,32.5389169
LA,Evangeline,22039,41.4,44.45911418
AR,Lincoln,5079,41.4,44.45911418
SD,Clark,46025,32.8,35.22364602
CO,Saguache,8109,28.8,30.92807943
MN,Kandiyohi,27067,36.1,38.76748845
KY,Bath,21011,38.9,41.77438507
PA,Mercer,42085,39.8,42.74088755
IL,Effingham,17049,35.7,38.3379318
MT,Rosebud,30087,36.2,38.87487762
OH,Morrow,39117,41.6,44.67389251
IN,Morgan,18109,37.8,40.59310425
MO,Dade,29057,40.6,43.60000087
NH,Sullivan,33019,32.9,35.33103518
PA,Susquehanna,42115,41.3,44.35172502
TN,Warren,47177,36.6,39.30443428
TX,Mason,48319,32.7,35.11625686
GA,Fulton,13121,29,31.14285776
CT,Tolland,9013,27.5,29.53202029
NE,Platte,31141,35.7,38.3379318
MI,Mackinac,26097,36.5,39.19704511
MO,St. Francois,29187,42.3,45.42561667
NC,Onslow,37133,34.1,36.61970516
SD,Fall River,46047,36.8,39.51921261
NE,Dawson,31047,43.1,46.28472998
OK,Garfield,40047,43.5,46.71428664
TX,Bastrop,48021,36.9,39.62660177
PA,Cambria,42021,38.4,41.23743924
GA,Dodge,13091,37.7,40.48571509
IA,Henry,19087,38.9,41.77438507
GA,Catoosa,13047,36.6,39.30443428
AL,Jefferson,1073,39.3,42.20394173
KS,Republic,20157,37.7,40.48571509
WA,Skamania,53059,29.9,32.10936024
TX,Refugio,48391,40.4,43.38522254
KS,Mitchell,20123,37.4,40.1635476
KY,Russell,21207,40.9,43.92216836
AR,Polk,5113,35.3,37.90837514
IA,Humboldt,19091,37.6,40.37832593
CO,Dolores,8033,26.1,28.02857199
TX,Dimmit,48127,45,48.32512411
AR,Jefferson,5069,42.9,46.06995165
MA,Plymouth,25023,28.9,31.0354686
OR,Morrow,41049,38.4,41.23743924
AL,Geneva,1061,41.8,44.88867084
MO,Maries,29125,40.8,43.8147792
MN,Waseca,27161,36.2,38.87487762
AL,Morgan,1103,42.8,45.96256249
MT,Lincoln,30053,33.4,35.86798101
IA,Des Moines,19057,38.4,41.23743924
TN,Williamson,47187,28.4,30.49852277
WI,Richland,55103,39.4,42.31133089
MO,Washington,29221,43.6,46.82167581
MN,Rice,27131,36.2,38.87487762
TX,Freestone,48161,38.6,41.45221757
VA,Waynesboro,51820,39.2,42.09655256
GA,Butts,13035,39.1,41.9891634
NY,Schoharie,36095,36.6,39.30443428
VT,Orange,50017,29.5,31.67980358
TX,Somervell,48425,35.4,38.0157643
IA,Mills,19129,37.9,40.70049342
CA,Butte,6007,29.7,31.89458191
ND,Grand Forks,38035,35.6,38.23054263
MI,Roscommon,26143,36.4,39.08965595
NC,Wayne,37191,38.9,41.77438507
MO,Holt,29087,39.8,42.74088755
AR,Washington,5143,32.4,34.79408936
AL,Covington,1039,40.2,43.17044421
LA,Natchitoches,22069,40.3,43.27783337
NE,Colfax,31037,42.5,45.640395
GA,Colquitt,13071,41.7,44.78128168
WY,Natrona,56025,32.6,35.00886769
MI,Chippewa,26033,39.5,42.41872005
IA,Adair,19001,37.5,40.27093676
OH,Belmont,39013,38.7,41.55960674
IA,Pottawattamie,19155,38.4,41.23743924
NV,Lyon,32019,37.2,39.94876927
CO,Huerfano,8055,28.4,30.49852277
TX,Willacy,48489,44.1,47.35862163
IA,Pocahontas,19151,39.1,41.9891634
MS,Wilkinson,28157,45.5,48.86206994
FL,Polk,12105,,
IL,Carroll,17015,37.7,40.48571509
WI,Door,55029,34.2,36.72709433
IN,Jay,18075,38.2,41.02266091
ID,Camas,16025,35.1,37.69359681
TX,Houston,48225,38.6,41.45221757
WV,Logan,54045,47,50.47290741
CO,Teller,8119,26.8,28.78029614
MS,Kemper,28069,41.8,44.88867084
NY,New York,36061,19.9,21.37044377
CA,Merced,6047,32.5,34.90147853
TX,Trinity,48455,39.1,41.9891634
UT,Tooele,49045,38.7,41.55960674
AZ,Pima,4019,31.8,34.14975437
CA,Trinity,6105,33.2,35.65320268
CA,Ventura,6111,26.9,28.8876853
AL,Blount,1009,37.9,40.70049342
CO,Pitkin,8097,20.1,21.5852221
OK,Texas,40139,44.8,48.11034578
AR,Conway,5029,40.8,43.8147792
KS,Franklin,20059,40.6,43.60000087
IA,Butler,19023,39.6,42.52610922
NC,Yadkin,37197,37,39.73399094
AR,Fulton,5049,40.4,43.38522254
MN,Morrison,27097,37.6,40.37832593
MI,Wexford,26165,36.3,38.98226678
FL,Glades,12043,,
NM,Quay,35037,39.4,42.31133089
MO,Butler,29023,42.6,45.74778416
NE,Arthur,31005,38,40.80788258
SC,Dorchester,45035,41.3,44.35172502
OK,Oklahoma,40109,37.6,40.37832593
GA,Rabun,13241,33.2,35.65320268
CO,Garfield,8045,25.4,27.27684783
FL,Liberty,12077,,
AK,Juneau,2110,31.4,33.72019771
IA,Cherokee,19035,42.1,45.21083834
CA,El Dorado,6017,28.4,30.49852277
TX,Terry,48445,43.4,46.60689748
GA,Echols,13101,38.9,41.77438507
MN,Douglas,27041,37.2,39.94876927
NE,Greeley,31077,35.3,37.90837514
OH,Gallia,39053,40.7,43.70739003
TX,Cooke,48097,35.4,38.0157643
MO,Pemiscot,29155,43.6,46.82167581
TX,Orange,48361,37.7,40.48571509
LA,Washington,22117,44.6,47.89556745
KS,Chase,20017,38.3,41.13005008
GA,Laurens,13175,40.5,43.4926117
MS,Chickasaw,28017,44.5,47.78817829
SD,Roberts,46109,44.1,47.35862163
KY,Laurel,21125,47.2,50.68768574
NJ,Ocean,34029,31.5,33.82758688
IL,Morgan,17137,37.6,40.37832593
SD,Bon Homme,46009,36.2,38.87487762
KY,Garrard,21079,41.8,44.88867084
WA,Cowlitz,53015,37.1,39.8413801
MI,Missaukee,26113,39.4,42.31133089
NE,Lincoln,31111,39.6,42.52610922
GA,Brantley,13025,40.7,43.70739003
MD,Calvert,24009,35.9,38.55271013
VA,Wise,51195,43.5,46.71428664
OH,Lucas,39095,41.7,44.78128168
SD,Lyman,46085,40.6,43.60000087
TX,Randall,48381,39.9,42.84827671
NC,Alamance,37001,36.1,38.76748845
WV,Pocahontas,54075,41.2,44.24433585
IA,Guthrie,19077,36.2,38.87487762
KS,Ottawa,20143,39.8,42.74088755
IL,Jasper,17079,36.3,38.98226678
UT,Salt Lake,49035,30.8,33.07586273
MS,Tunica,28143,48.8,52.40591237
TX,Hall,48191,39.4,42.31133089
GA,Upson,13293,38.1,40.91527175
KY,Lyon,21143,38.6,41.45221757
ND,Walsh,38099,36,38.66009929
IL,Winnebago,17201,41.9,44.99606001
IN,Fountain,18045,38,40.80788258
SC,Greenwood,45047,39.8,42.74088755
TX,Leon,48289,37.8,40.59310425
LA,St. Tammany,22103,35.2,37.80098597
WV,Wirt,54105,43.1,46.28472998
KS,Neosho,20133,39.6,42.52610922
ND,Mountrail,38061,45.3,48.64729161
MN,Jackson,27063,34.9,37.47881848
OH,Defiance,39039,40.6,43.60000087
MT,Deer Lodge,30023,36.5,39.19704511
AK,Wrangell,2275,33.7,36.1901485
TX,Karnes,48255,40,42.95566588
UT,Davis,49011,33.3,35.76059184
IA,Black Hawk,19013,35.4,38.0157643
CO,Logan,8075,29.9,32.10936024
IA,Woodbury,19193,38.2,41.02266091
NE,Valley,31175,35.2,37.80098597
TX,Burleson,48051,35.9,38.55271013
KS,Harvey,20079,38.9,41.77438507
GA,Cherokee,13057,31.3,33.61280855
KY,Pulaski,21199,39.6,42.52610922
NC,Greene,37079,42.8,45.96256249
GA,Bartow,13015,34.2,36.72709433
IL,Fulton,17057,37.3,40.05615843
SC,Oconee,45073,35.4,38.0157643
IA,Jasper,19099,36.3,38.98226678
IN,Harrison,18061,38.4,41.23743924
IN,Kosciusko,18085,36.8,39.51921261
MI,Antrim,26009,35.6,38.23054263
TN,Robertson,47147,34.6,37.15665098
OR,Wasco,41065,37.1,39.8413801
KS,Wabaunsee,20197,37,39.73399094
OH,Washington,39167,45.2,48.53990244
OK,Greer,40055,40.2,43.17044421
VT,Chittenden,50007,26.1,28.02857199
MN,Lake,27075,35.3,37.90837514
TX,Scurry,48415,37.2,39.94876927
GA,Irwin,13155,38.5,41.34482841
WY,Hot Springs,56017,32.8,35.22364602
NY,Albany,36001,31,33.29064106
NC,Swain,37173,38.5,41.34482841
LA,De Soto,22031,44,47.25123247
WV,Morgan,54065,41.7,44.78128168
NM,Union,35059,36.7,39.41182344
MI,Hillsdale,26059,38.1,40.91527175
WA,Grant,53025,36.4,39.08965595
TN,Bedford,47003,37,39.73399094
MI,Isabella,26073,36.4,39.08965595
ID,Gooding,16047,36.7,39.41182344
LA,Pointe Coupee,22077,40.2,43.17044421
GA,Crisp,13081,42.8,45.96256249
UT,Wasatch,49051,28.4,30.49852277
MO,Jasper,29097,39.8,42.74088755
IA,O'Brien,19141,36.2,38.87487762
VA,Dinwiddie,51053,42.8,45.96256249
TX,Floyd,48153,39.3,42.20394173
VA,Rockbridge,51163,34.1,36.61970516
MN,Scott,27139,34,36.512316
TN,Madison,47113,40.5,43.4926117
MO,Lafayette,29107,40.3,43.27783337
IL,Adams,17001,35.9,38.55271013
MN,Redwood,27127,37.1,39.8413801
MO,Scotland,29199,38.6,41.45221757
PA,Cumberland,42041,30.6,32.8610844
KY,Clay,21051,43.4,46.60689748
GA,Troup,13285,43.9,47.1438433
TN,Henderson,47077,39,41.88177423
NC,Surry,37171,37.9,40.70049342
IL,Lake,17097,31.2,33.50541938
MO,Mississippi,29133,43.4,46.60689748
MN,McLeod,27085,38.4,41.23743924
GA,Harris,13145,33.6,36.08275934
TX,Delta,48119,37.6,40.37832593
KS,Decatur,20039,36.8,39.51921261
KS,Woodson,20207,38.9,41.77438507
MO,Carroll,29033,40.6,43.60000087
NC,Edgecombe,37065,43.9,47.1438433
IN,Gibson,18051,36.8,39.51921261
WV,Mercer,54055,44.2,47.4660108
IA,Fayette,19065,40.6,43.60000087
TN,Shelby,47157,38.3,41.13005008
AR,Dallas,5039,40,42.95566588
AL,Marshall,1095,34.7,37.26404015
AL,Coffee,1031,39.7,42.63349838
NC,Franklin,37069,36.4,39.08965595
AR,Ouachita,5103,40,42.95566588
CA,Inyo,6027,29.3,31.46502526
TX,Blanco,48031,35.7,38.3379318
IA,Madison,19121,38.8,41.6669959
NE,McPherson,31117,40.1,43.06305504
AK,Aleutians West,2016,31.6,33.93497604
MO,Wright,29229,42.4,45.53300583
TX,Menard,48327,37,39.73399094
VA,Henry,51089,41.7,44.78128168
KS,Stanton,20187,42.5,45.640395
AL,Tuscaloosa,1125,40.1,43.06305504
NY,Suffolk,36103,29.7,31.89458191
MS,Jackson,28059,35.7,38.3379318
KY,Boyle,21021,39.4,42.31133089
AR,Sevier,5133,42.3,45.42561667
MI,Oscoda,26135,36.1,38.76748845
WI,Juneau,55057,38.8,41.6669959
WI,Washburn,55129,34.3,36.83448349
CO,Kit Carson,8063,30.2,32.43152774
NC,Burke,37023,37,39.73399094
IL,Wayne,17191,36.8,39.51921261
TN,Macon,47111,36.8,39.51921261
NY,Warren,36113,33.7,36.1901485
TX,Newton,48351,41.9,44.99606001
GA,Fannin,13111,32.9,35.33103518
IA,Scott,19163,37.4,40.1635476
MO,Christian,29043,35.2,37.80098597
MN,Winona,27169,36.1,38.76748845
PA,Fayette,42051,37.5,40.27093676
MT,Judith Basin,30045,33.1,35.54581351
LA,Bienville,22013,45.7,49.07684827
GA,Pike,13231,33.3,35.76059184
SD,Campbell,46021,31.4,33.72019771
FL,Osceola,12097,,
IL,Clark,17023,34.8,37.37142931
OK,Bryan,40013,42.3,45.42561667
AK,Prince of Wales-Hyder,2198,39.7,42.63349838
AZ,Yuma,4027,39.1,41.9891634
WV,Lewis,54041,39.8,42.74088755
MN,Cottonwood,27033,36.9,39.62660177
CO,Cheyenne,8017,26.4,28.35073948
CA,San Mateo,6081,21.3,22.87389208
MT,Chouteau,30015,33.3,35.76059184
TX,Upton,48461,39.3,42.20394173
FL,Baker,12003,,
GA,Meriwether,13199,41.8,44.88867084
TX,Live Oak,48297,39.5,42.41872005
VA,Middlesex,51119,36,38.66009929
TX,Hutchinson,48233,37,39.73399094
IA,Carroll,19027,38.6,41.45221757
FL,Flagler,12035,,
AR,Clay,5021,39.1,41.9891634
SC,Bamberg,45009,43,46.17734082
GA,Jenkins,13165,43,46.17734082
NC,Lenoir,37107,40,42.95566588
MN,Nobles,27105,37.8,40.59310425
KS,Leavenworth,20103,38.9,41.77438507
NC,Perquimans,37143,37.5,40.27093676
TX,Cochran,48079,43,46.17734082
VA,Nelson,51125,37.2,39.94876927
FL,Lake,12069,,
AK,Kusilvak,2158,48.1,51.65418822
KS,Kearny,20093,43.2,46.39211915
NC,Lincoln,37109,34.8,37.37142931
KY,Butler,21031,38.8,41.6669959
KS,Gray,20069,37.1,39.8413801
WI,Polk,55095,35.9,38.55271013
OK,Washita,40149,39.4,42.31133089
NE,Sioux,31165,37.4,40.1635476
NE,Dodge,31053,42.8,45.96256249
VA,Page,51139,38.5,41.34482841
ME,Knox,23013,28.7,30.82069027
OH,Hamilton,39061,35.1,37.69359681
CT,Fairfield,9001,25,26.84729117
TX,Mills,48333,35.4,38.0157643
MS,Scott,28123,43.1,46.28472998
IL,Massac,17127,37.6,40.37832593
WV,Cabell,54011,41.2,44.24433585
MO,Pike,29163,42.4,45.53300583
GA,Wilcox,13315,40.7,43.70739003
ND,McLean,38055,41.3,44.35172502
VA,Isle of Wight,51093,38.4,41.23743924
VA,Botetourt,51023,33,35.43842435
TN,Cannon,47015,36.1,38.76748845
NY,Greene,36039,34.7,37.26404015
OH,Coshocton,39031,40.2,43.17044421
CA,Nevada,6057,27.6,29.63940946
TN,Carter,47019,38.5,41.34482841
OR,Umatilla,41059,38.6,41.45221757
MO,Bates,29013,40.8,43.8147792
KY,Green,21087,44.2,47.4660108
PA,Potter,42105,39.1,41.9891634
IN,Switzerland,18155,41.8,44.88867084
MS,Copiah,28029,43.2,46.39211915
IL,Johnson,17087,38.8,41.6669959
TX,Gregg,48183,39.2,42.09655256
NH,Grafton,33009,28.2,30.28374444
NC,Currituck,37053,33.5,35.97537017
IL,Rock Island,17161,37.8,40.59310425
TN,Fentress,47049,35.7,38.3379318
WI,Brown,55009,35.9,38.55271013
VA,Buchanan,51027,40.7,43.70739003
SC,Marlboro,45069,44.1,47.35862163
GA,Morgan,13211,33.7,36.1901485
KY,Owsley,21189,44.7,48.00295662
WV,Barbour,54001,40.2,43.17044421
OK,Payne,40119,37.3,40.05615843
MD,Garrett,24023,44.2,47.4660108
MS,Monroe,28095,39.1,41.9891634
NM,Luna,35029,40.3,43.27783337
OH,Paulding,39125,43.9,47.1438433
CA,San Bernardino,6071,38.1,40.91527175
OH,Lawrence,39087,47,50.47290741
ID,Teton,16081,28,30.06896611
MS,Sunflower,28133,50.7,54.4463065
WV,Wyoming,54109,43.9,47.1438433
TN,Houston,47083,36.4,39.08965595
GA,Oglethorpe,13221,34.4,36.94187265
GA,Gwinnett,13135,31.8,34.14975437
KY,Madison,21151,39,41.88177423
FL,Monroe,12087,,
IN,Clay,18021,41.4,44.45911418
CA,Sierra,6091,30,32.21674941
NC,Clay,37043,34.5,37.04926182
WA,Pierce,53053,34,36.512316
WV,Ritchie,54085,43.3,46.49950831
IA,Wayne,19185,40.9,43.92216836
OK,McIntosh,40091,43.2,46.39211915
AZ,Gila,4007,35.9,38.55271013
TX,Kent,48263,33.1,35.54581351
KY,Carroll,21041,41.8,44.88867084
MS,Covington,28031,42.1,45.21083834
NY,Rensselaer,36083,36.4,39.08965595
KS,Russell,20167,39.3,42.20394173
TX,Winkler,48495,39.3,42.20394173
